name,CV_RMSE,CV_RMSE_std,CV_R2,RPD,Train_RMSE,Overfit_ratio
detrend + NoSelection + PLS,32.363994837962906,15.38092707826707,0.542476583342789,1.530241383170614,22.393098662538055,0.6919139239347236
detrend + CARS + PLS,52.202125482305256,27.19070624333919,-0.5144433414064898,0.9487108765821838,16.570881069082,0.3174369034973291
