name,CV_RMSE,CV_RMSE_std,CV_R2,RPD,Train_RMSE,Overfit_ratio
LGBM-default (snv+sg2),18.553720032620703,9.593885175276816,0.8465514056706225,2.6692611583390176,0.30806163659417013,0.01660376657902262
LGBM-default (sg2),20.21530254107628,10.359929666794294,0.819561459926755,2.4498631234996218,0.2948371750736666,0.014584850979824574
LGBM-default (snv+sg1),20.235057746375468,10.711356447272825,0.8197600919119591,2.4474713562229353,0.34103771383165227,0.01685380482260988
LGBM-default (raw),51.47759876669793,49.68778982251998,-1.1541582909102186,0.962063604602507,3.042247289365271,0.05909846928084323
